order_id,customer_id,order_date,status,payment_method,shipping_address,billing_address,discount_amount,tax_amount,shipping_cost,total_amount,currency,created_at,updated_at,subtotal
19962616,429779,2023-01-14T06:16:14.483059,Completed,Credit Card,"855 Lindsay Camp Apt. 632 Jensenland, PW 10440","53482 Duran Turnpike Ryanhaven, NV 01081",16.45,1767.6,23.51,22170.07,EUR,2023-01-14T06:16:14.483059,2023-01-15T06:16:14.483059,20795.26
19962620,400107,2025-03-30T20:17:55.672300,Shipped,Cash on Delivery,"3120 Moore Trace Apt. 562 West Monique, AS 32591",USCGC Fisher FPO AE 47095,0.0,1321.07,27.79,16890.82,USD,2025-03-30T20:17:55.672300,2025-04-05T20:17:55.672300,15541.96
19962632,416704,2025-02-04T21:21:32.523902,Processing,Credit Card,"765 Fernandez Center Tammyborough, TN 93836","51677 Fuentes Lake Holtburgh, NV 17460",53.12,2257.74,23.01,28789.3,USD,2025-02-04T21:21:32.523902,2025-02-08T21:21:32.523902,26561.67
19962641,416227,2024-04-07T04:03:31.121166,Completed,Debit Card,USNV Padilla FPO AA 24511,"47341 Walsh Ridge Johnsonland, RI 92335",0.0,1984.57,12.58,25230.64,USD,2024-04-07T04:03:31.121166,2024-04-10T04:03:31.121166,23347.92
19962646,404572,2025-06-04T02:21:28.031436,Completed,Bank Transfer,Unit 5998 Box 2591 DPO AP 93504,"772 Daniel Shore Goodmanburgh, IL 65831",0.0,1305.69,4.06,16558.76,EUR,2025-06-04T02:21:28.031436,2025-06-06T02:21:28.031436,15361.05
19962649,427550,2025-06-24T10:30:22.863181,Shipped,Credit Card,"08383 Amanda Ramp Port Anitafort, WY 46636","933 Garner Prairie Suite 793 East Kimberlystad, TX 03560",65.93,649.78,49.55,7960.98,CAD,2025-06-24T10:30:22.863181,2025-06-24T10:30:22.863181,7644.5
19962671,452184,2024-07-06T01:35:02.572657,Completed,Digital Wallet,"7589 Ramirez Mountain Suite 674 Lake Carolinehaven, MI 93137","3855 Bishop Mill Apt. 996 East Jenniferberg, MT 91503",43.48,1213.21,32.48,15475.21,USD,2024-07-06T01:35:02.572657,2024-07-11T01:35:02.572657,14273.0
19962672,491009,2024-04-03T03:46:53.885929,Completed,Credit Card,"0569 Horton Spring Suite 019 Lindaberg, WI 92419","245 Lopez Ford North Tamaraton, NM 98664",0.0,161.65,9.2,1953.14,CAD,2024-04-03T03:46:53.885929,2024-04-09T03:46:53.885929,1901.82
19962684,404525,2024-03-11T04:59:41.171471,Completed,Debit Card,"6455 Harrison Shoal Suite 910 Singletonville, RI 94171","617 Ibarra Ranch Suite 716 Michaelshire, MN 91200",50.56,743.56,37.92,9478.74,USD,2024-03-11T04:59:41.171471,2024-03-15T04:59:41.171471,8747.82
19962691,469835,2023-11-05T13:45:21.608959,Completed,PayPal,"404 Michael Mission New Kimberly, GA 07465",USCGC Evans FPO AE 86577,0.0,1241.43,31.54,15877.47,USD,2023-11-05T13:45:21.608959,2023-11-10T13:45:21.608959,14605.0
19962694,409219,2024-02-10T06:42:41.274170,Returned,Cash on Delivery,"8791 Garrett Bypass Suite 316 Dominguezview, FM 54308","67075 Watkins Shoal Suite 019 North Christina, MS 71376",0.0,3048.48,19.78,35479.49,USD,2024-02-10T06:42:41.274170,2024-02-14T06:42:41.274170,35864.46
19962696,447689,2024-09-29T03:31:37.038980,Completed,PayPal,Unit 9117 Box 1397 DPO AA 73963,USNS Reyes FPO AP 22307,0.0,1522.72,5.35,19442.47,EUR,2024-09-29T03:31:37.038980,2024-10-06T03:31:37.038980,17914.4
19962704,478529,2025-07-06T16:15:00.648767,Processing,PayPal,"45190 Vincent Inlet Suite 034 Lake Joshua, MO 20845",USS Schultz FPO AA 54251,51.25,1795.9,6.98,20593.64,USD,2025-07-06T16:15:00.648767,2025-07-10T16:15:00.648767,21128.29
19962705,431937,2025-07-16T14:54:26.478777,Completed,Digital Wallet,"34776 John Estates North Brianhaven, DE 22612","743 Caitlin Manors Port Matthew, KS 63027",66.78,1928.69,49.57,24498.16,EUR,2025-07-16T14:54:26.478777,2025-07-18T14:54:26.478777,22690.47
19962707,464739,2024-06-14T16:54:14.871076,Completed,PayPal,"37258 Torres Spur Marthashire, MP 98892","360 Cynthia Village West Edward, VT 77793",0.0,1253.14,3.06,15998.98,USD,2024-06-14T16:54:14.871076,2024-06-20T16:54:14.871076,14742.78
19962721,441167,2024-10-14T00:43:15.528750,Returned,Digital Wallet,"0991 Beth Dale New Benjaminborough, KS 97301","598 Nelson Shoal Apt. 090 Martinezfurt, MS 90163",0.0,265.67,45.97,3324.1,USD,2024-10-14T00:43:15.528750,2024-10-17T00:43:15.528750,3125.5
19962758,400997,2024-06-19T16:51:03.387742,Refunded,Credit Card,"635 Pena Mountains Conniemouth, AR 54712","2830 Moore Extensions Apt. 183 Smithview, VT 65699",0.0,1783.1,13.85,22774.54,USD,2024-06-19T16:51:03.387742,2024-06-19T16:51:03.387742,20977.59
19962762,415669,2023-08-16T00:32:36.364802,Processing,Bank Transfer,"990 Kelly Highway Browntown, IN 55460","4157 Smith Club Jonathanport, MH 48987",0.0,943.01,13.07,12050.35,EUR,2023-08-16T00:32:36.364802,2023-08-18T00:32:36.364802,11094.27
19962770,434138,2024-12-08T01:51:14.427023,Completed,Bank Transfer,"15446 Meyers View Suite 099 Raymondbury, ND 70557","91822 Morris Manor East Christopher, NJ 93055",2.44,914.23,34.59,11688.39,USD,2024-12-08T01:51:14.427023,2024-12-12T01:51:14.427023,10755.62
19962771,444706,2025-04-08T09:54:46.784049,Processing,Digital Wallet,"4621 Kristin Ferry Suite 663 Port Angelaland, IA 10208","69474 Reyes Island Kathleenberg, NV 80114",6.68,6117.63,26.55,75040.1,USD,2025-04-08T09:54:46.784049,2025-04-15T09:54:46.784049,71972.15
19962777,446697,2025-06-05T22:10:40.140846,Completed,Bank Transfer,"644 Joseph Mission Apt. 354 Leehaven, NC 38894","946 Munoz Parkways Suite 791 South Kristinaport, IL 67399",0.0,1641.62,24.9,20836.29,USD,2025-06-05T22:10:40.140846,2025-06-10T22:10:40.140846,19313.19
19962790,413095,2025-07-02T14:38:38.734194,Completed,Debit Card,"355 Carter Cove Suite 952 Lake Yolandaview, IL 81864","8181 Hardy Dam Apt. 177 East Heather, NH 66181",0.0,791.21,17.09,10116.7,EUR,2025-07-02T14:38:38.734194,2025-07-04T14:38:38.734194,9308.4
19962795,460413,2025-06-09T19:44:08.368790,Completed,PayPal,"79204 Wilson Walk New Lindsayhaven, PW 31512","05392 Curtis Ferry Suite 600 South Brendaland, MI 93936",0.0,2635.16,2.31,32462.42,EUR,2025-06-09T19:44:08.368790,2025-06-16T19:44:08.368790,31001.89
19962824,450169,2025-03-14T10:37:46.452315,Completed,Cash on Delivery,"356 Wallace Spring West Trevor, MO 64314","20012 Raymond Islands Suite 924 Stephaniefurt, MI 83481",0.0,1752.54,33.1,21443.61,EUR,2025-03-14T10:37:46.452315,2025-03-21T10:37:46.452315,20618.15
19962833,402189,2025-05-20T23:12:37.658111,Completed,Credit Card,"31016 Jackson Stream New Christopherborough, FL 40195","8452 Hall Trace Apt. 876 Lake Deborah, VI 05408",0.0,1319.52,27.99,16871.25,USD,2025-05-20T23:12:37.658111,2025-05-25T23:12:37.658111,15523.739999999998
19962846,494724,2024-12-22T03:29:13.042029,Completed,Bank Transfer,"34938 Donovan Court North Andrea, LA 84621","1971 Morton Overpass Suite 490 New Nicholas, PW 03392",0.0,1181.67,4.56,15076.59,USD,2024-12-22T03:29:13.042029,2024-12-28T03:29:13.042029,13901.96
19962853,449563,2025-06-02T10:00:42.081935,Cancelled,Bank Transfer,"2627 Jennifer Estate Samanthatown, AS 66711","0714 Hunter Mill Port Jamesmouth, ME 80948",0.0,1965.71,12.06,25103.82,USD,2025-06-02T10:00:42.081935,2025-06-08T10:00:42.081935,23126.05
19962875,404483,2025-03-17T11:46:57.021653,Completed,Bank Transfer,"391 Rachel Course Apt. 175 East Nicholemouth, NV 75094","80677 Tran Lights Suite 568 New Gracebury, PW 35137",94.74,404.89,37.5,5111.09,USD,2025-03-17T11:46:57.021653,2025-03-24T11:46:57.021653,4763.4400000000005
19962878,442225,2025-07-01T04:39:55.583636,Shipped,PayPal,"9350 Teresa Neck Ericksonberg, PA 44016","24220 Paul Hollow Suite 449 Richardstad, FM 93663",77.54,1341.7,34.76,17065.57,USD,2025-07-01T04:39:55.583636,2025-07-07T04:39:55.583636,15784.739999999998
19962880,445176,2025-06-18T21:57:26.463700,Completed,Digital Wallet,"19217 Wilson Views Deannatown, TN 74539","577 Bean Crest New Christopherhaven, WI 39129",0.0,626.48,47.55,8044.33,USD,2025-06-18T21:57:26.463700,2025-06-20T21:57:26.463700,7370.300000000001
19962882,492676,2025-03-31T13:43:54.319514,Completed,Digital Wallet,"39391 Victor Inlet Apt. 988 West Autumn, KS 89301","2257 Mckinney Oval South Allenland, FL 27055",62.48,1399.24,48.46,17504.71,USD,2025-03-31T13:43:54.319514,2025-04-06T13:43:54.319514,16461.64
19962887,400139,2024-01-31T07:59:51.262304,Completed,Bank Transfer,"65654 Johnson Groves Moranstad, VT 77939","64149 Watson Port New Paulberg, AL 57182",0.0,2129.33,11.39,26441.81,USD,2024-01-31T07:59:51.262304,2024-02-04T07:59:51.262304,25050.95
19962893,452132,2025-07-03T22:54:29.380975,Shipped,Debit Card,"00815 Estrada Gardens Thompsonmouth, ID 79054","069 Michele Lane East Manuelmouth, IN 08301",53.05,1785.62,8.03,21467.96,USD,2025-07-03T22:54:29.380975,2025-07-04T22:54:29.380975,21007.34
19962905,463467,2024-12-24T18:59:55.464937,Completed,Credit Card,"9106 Chase Mall Apt. 514 Philiphaven, IN 47050","09609 Barry Lakes Suite 680 Michaelshire, UT 76842",0.0,2094.98,7.44,24083.35,EUR,2024-12-24T18:59:55.464937,2024-12-27T18:59:55.464937,24646.88
19962913,461565,2023-11-04T12:35:12.316183,Completed,Credit Card,"26138 Andrew Station Apt. 996 Mccoymouth, CT 58520","905 Lori Plain Suite 906 West Patrickton, MA 80934",84.04,633.58,33.25,7460.01,GBP,2023-11-04T12:35:12.316183,2023-11-08T12:35:12.316183,7453.92
19962914,440747,2025-05-01T18:22:17.374875,Completed,PayPal,"5861 Todd Mill Suite 223 Joshuaberg, MT 77832","30239 John Isle Apt. 625 West Elizabeth, MH 18225",0.0,536.42,14.25,6850.74,USD,2025-05-01T18:22:17.374875,2025-05-05T18:22:17.374875,6310.86
19962917,497978,2025-05-13T00:20:13.838302,Completed,Cash on Delivery,"2268 Charles Gardens Suite 039 Lopezborough, TN 10027","14582 Lucas Mountains New Charles, NH 10100",0.0,29.6,40.75,418.58,USD,2025-05-13T00:20:13.838302,2025-05-19T00:20:13.838302,348.23
19962931,477396,2024-11-10T05:07:57.461421,Cancelled,PayPal,"05081 Phillips Loop Suite 703 Angelaview, TN 18170","664 Morales Mount Suite 984 Jessicaberg, MD 46471",0.0,1293.04,48.09,16538.7,USD,2024-11-10T05:07:57.461421,2024-11-15T05:07:57.461421,15212.23
19962945,421698,2023-04-20T22:49:39.665047,Completed,Debit Card,"030 Jamie Island North Michael, NV 76653","983 Edward Walk North Megan, MP 22028",0.0,645.48,39.87,8075.9,USD,2023-04-20T22:49:39.665047,2023-04-20T22:49:39.665047,7593.84
19962953,464979,2025-03-16T20:53:57.151459,Completed,Bank Transfer,"21030 Ellis Fork Apt. 827 Richardland, KS 37381","66210 Michael Knolls Salazarmouth, CA 96182",0.0,2989.24,35.5,38192.23,USD,2025-03-16T20:53:57.151459,2025-03-16T20:53:57.151459,35167.490000000005
19962976,495819,2023-11-12T06:10:00.194307,Completed,Bank Transfer,"28814 Daniel Station Suite 724 West Heather, PR 87452","2513 Matthew Tunnel Suite 150 Sullivanville, MN 12176",0.0,2933.33,12.84,37455.97,EUR,2023-11-12T06:10:00.194307,2023-11-16T06:10:00.194307,34509.8
19962977,449925,2023-06-14T21:15:31.636657,Processing,Bank Transfer,"990 Walker Locks Suite 753 Ortiztown, NJ 97857",USCGC Skinner FPO AA 96940,0.0,52.26,17.84,605.49,EUR,2023-06-14T21:15:31.636657,2023-06-15T21:15:31.636657,614.88
19962978,444475,2024-11-23T13:30:03.681706,Completed,Debit Card,"644 Susan Mount Apt. 629 Lake Gregorystad, IA 04709","5792 Vanessa Lock Suite 955 New Emilyfort, WV 06823",50.6,355.9,36.97,4435.47,GBP,2024-11-23T13:30:03.681706,2024-11-27T13:30:03.681706,4187.08
19962985,401999,2024-08-11T17:11:15.255583,Completed,Cash on Delivery,"686 Lopez Extension Suite 822 North Travis, AK 17087","PSC 0477, Box 7742 APO AE 51234",59.1,1982.27,0.67,24820.72,CAD,2024-08-11T17:11:15.255583,2024-08-16T17:11:15.255583,23320.78
19962986,442006,2022-12-18T00:57:27.611814,Processing,Bank Transfer,"803 Bryan Streets Suite 823 West Kennethside, WA 46423","1037 John Walk Suite 554 South Erik, NC 50142",0.0,1446.68,25.82,18240.69,USD,2022-12-18T00:57:27.611814,2022-12-21T00:57:27.611814,17019.729999999996
19962992,485635,2025-07-12T02:48:32.356130,Completed,PayPal,Unit 8683 Box 5772 DPO AP 76955,"512 Fisher Lakes Apt. 813 New Kristin, SD 54062",0.0,808.43,3.32,10141.12,USD,2025-07-12T02:48:32.356130,2025-07-17T02:48:32.356130,9510.94
19962993,403353,2024-10-04T23:27:13.758227,Completed,PayPal,Unit 4617 Box 2823 DPO AP 07345,"0388 Angela Haven Apt. 039 Stevenhaven, NM 91511",0.0,586.41,34.25,7462.28,USD,2024-10-04T23:27:13.758227,2024-10-09T23:27:13.758227,6898.99
19963010,471731,2024-03-27T17:49:53.176420,Completed,PayPal,"847 Hodge Tunnel Bethanyburgh, MS 49803",USNS Dixon FPO AP 75553,0.0,1614.9,41.44,20596.52,USD,2024-03-27T17:49:53.176420,2024-04-03T17:49:53.176420,18998.88
19963012,416071,2025-04-29T06:10:27.809777,Completed,Bank Transfer,"778 Daniel Pike Apt. 244 North Joshuaville, NV 41523","73288 Peterson Junction Suite 322 Penaton, OH 83454",7.75,2191.43,3.49,27638.09,EUR,2025-04-29T06:10:27.809777,2025-05-02T06:10:27.809777,25781.57
19963029,419040,2023-04-03T00:05:41.384363,Completed,Credit Card,"379 Newman Radial Alvaradoside, NH 23872","1943 Huber Mall Sharonburgh, NM 28403",0.0,2021.32,29.65,24944.81,USD,2023-04-03T00:05:41.384363,2023-04-10T00:05:41.384363,23780.26
19963056,436872,2024-08-04T12:32:08.969019,Shipped,Cash on Delivery,"47146 Walker Port Suite 524 Port Jared, ID 26536",USCGC Pierce FPO AP 17047,0.0,1059.45,5.29,13263.42,EUR,2024-08-04T12:32:08.969019,2024-08-05T12:32:08.969019,12464.13
19963057,494686,2023-09-29T07:37:54.430874,Completed,PayPal,"9577 Johnson Summit Jennaview, AR 07003","04941 Sherri Square Suite 552 Martinhaven, CO 27989",0.0,210.67,15.71,2596.5,USD,2023-09-29T07:37:54.430874,2023-10-03T07:37:54.430874,2478.42
19963060,487281,2025-07-10T13:28:38.272178,Completed,Bank Transfer,"0204 Kurt Prairie New Jennyville, FM 34337","974 Willis Gardens Suite 440 Whiteton, AR 91751",0.0,1638.17,14.25,19339.98,EUR,2025-07-10T13:28:38.272178,2025-07-11T13:28:38.272178,19272.61
19963078,428231,2024-08-17T07:33:53.121763,Completed,Digital Wallet,"7948 Blake Plains Suite 001 West Meghan, NH 33384","317 Wilson Junctions West Troy, MO 25021",0.0,464.89,38.28,5972.5,EUR,2024-08-17T07:33:53.121763,2024-08-24T07:33:53.121763,5469.33
19963083,430277,2025-04-11T12:13:10.201897,Completed,Bank Transfer,"3004 Zimmerman Corner Apt. 269 Washingtonside, CA 76079","185 Gonzales Landing Karenchester, TX 17717",0.0,2386.21,32.5,30335.85,USD,2025-04-11T12:13:10.201897,2025-04-18T12:13:10.201897,28073.10000000001
19963086,403963,2025-04-26T12:20:49.129714,Shipped,Credit Card,"7560 Jennifer Bridge Garyburgh, VT 30038","400 Butler Mountain Port Kelly, IN 53809",28.89,1571.49,32.25,20062.95,EUR,2025-04-26T12:20:49.129714,2025-05-02T12:20:49.129714,18488.1
19963090,446829,2024-05-20T19:28:03.175095,Completed,Cash on Delivery,"PSC 1911, Box 7902 APO AE 16263","912 Hinton Parkway New Codyshire, ME 72222",0.0,1340.69,41.08,16980.72,EUR,2024-05-20T19:28:03.175095,2024-05-23T19:28:03.175095,15772.85
19963113,498508,2025-02-28T18:48:41.087776,Completed,Debit Card,Unit 8110 Box 5272 DPO AP 82061,"PSC 2516, Box 6077 APO AP 15056",0.0,2134.21,1.15,27243.74,USD,2025-02-28T18:48:41.087776,2025-02-28T18:48:41.087776,25108.38
19963121,403358,2025-07-06T05:19:23.275514,Completed,Bank Transfer,"7721 Garcia Circle Suite 365 Martintown, MS 72459","107 Jonathan Neck Suite 243 Cooleyshire, NJ 07805",0.0,1669.07,5.67,21310.87,EUR,2025-07-06T05:19:23.275514,2025-07-07T05:19:23.275514,19636.13
19963125,407773,2024-05-08T03:53:45.650440,Completed,Debit Card,Unit 9862 Box 4464 DPO AP 70113,"214 Banks Meadow Suite 523 South Susan, NY 56606",0.0,949.46,14.66,12134.18,USD,2024-05-08T03:53:45.650440,2024-05-08T03:53:45.650440,11170.06
19963133,443619,2024-03-07T14:13:36.919856,Completed,Debit Card,"32227 Davis Point North Kennethland, NE 37255","19487 Connor Path Suite 794 West Mikefort, AK 79597",0.0,1334.88,33.19,16352.21,EUR,2024-03-07T14:13:36.919856,2024-03-11T14:13:36.919856,15704.45
19963141,406568,2025-05-20T06:20:39.201102,Completed,Debit Card,"59747 Alexandria Forks Nathanchester, OR 16119",USCGC Day FPO AE 17264,0.0,1011.7,47.98,12930.24,GBP,2025-05-20T06:20:39.201102,2025-05-20T06:20:39.201102,11902.32
19963142,404688,2025-04-30T14:32:10.486717,Completed,Digital Wallet,"3878 Lindsey Summit Brewerstad, CO 51752",USS Phillips FPO AP 65244,0.0,542.64,28.48,6955.11,CAD,2025-04-30T14:32:10.486717,2025-05-02T14:32:10.486717,6383.990000000001
19963155,480833,2024-11-02T08:02:11.843382,Completed,Digital Wallet,"212 Santos Gateway New Donnamouth, FM 31344","98921 Hopkins Station Suite 522 Toddhaven, VT 29678",0.0,649.33,22.32,7857.91,USD,2024-11-02T08:02:11.843382,2024-11-08T08:02:11.843382,7639.16
19963156,442253,2025-04-17T08:49:04.561113,Completed,PayPal,"15806 Harris Land Joyfurt, MD 15776","468 Daniel Harbor New Christopherhaven, UT 82183",0.0,280.38,31.49,3610.46,CAD,2025-04-17T08:49:04.561113,2025-04-18T08:49:04.561113,3298.59
19963168,499630,2025-05-04T16:10:52.082970,Completed,Cash on Delivery,"106 Michele Isle Hancockland, CO 25937","3203 Kevin Estates Suite 747 Rossberg, ID 69107",0.0,1110.01,22.08,13947.29,USD,2025-05-04T16:10:52.082970,2025-05-06T16:10:52.082970,13058.989999999998
19963179,401438,2024-01-15T10:04:44.806335,Shipped,Bank Transfer,"2168 Gary Viaduct Suite 388 Zacharybury, NV 76225",USNV Shepherd FPO AE 27249,0.0,1969.78,36.84,24164.58,EUR,2024-01-15T10:04:44.806335,2024-01-18T10:04:44.806335,23173.88
19963183,462380,2025-02-09T09:55:28.084627,Processing,Debit Card,"07898 Hall Valley Suite 713 North Christopher, AR 79105","9499 Rachel Flat Suite 068 New Michael, NE 21806",0.0,791.38,7.25,9504.73,USD,2025-02-09T09:55:28.084627,2025-02-11T09:55:28.084627,9310.33
19963237,443507,2025-06-29T12:24:29.909007,Completed,Debit Card,"92283 Waters Lodge New Samanthaport, OK 25176","38389 Daniel Plains South Jared, NM 17303",12.87,1021.97,1.79,12675.82,USD,2025-06-29T12:24:29.909007,2025-07-02T12:24:29.909007,12023.13
19963240,438018,2023-05-04T22:48:29.148557,Completed,Credit Card,USNV Ross FPO AA 31863,"339 Steven Hollow South Timothy, HI 70331",92.61,467.88,0.17,5805.53,USD,2023-05-04T22:48:29.148557,2023-05-05T22:48:29.148557,5504.47
19963241,438141,2025-03-24T12:47:24.749501,Shipped,Digital Wallet,"37825 Thomas Junction Apt. 398 New Tyler, WA 26818",Unit 5561 Box 2378 DPO AE 79362,0.0,1287.81,27.02,16382.86,CAD,2025-03-24T12:47:24.749501,2025-03-30T12:47:24.749501,15150.67
19963246,469869,2024-09-20T14:02:32.920771,Completed,Bank Transfer,"5937 Gonzalez Mill West Bobtown, GA 25967","PSC 1541, Box 9724 APO AA 76022",0.0,404.85,48.51,5173.4,CAD,2024-09-20T14:02:32.920771,2024-09-22T14:02:32.920771,4762.89
19963253,483503,2025-01-24T13:32:03.033944,Completed,Bank Transfer,"7181 Mcneil Junction Brownview, OR 01737","5771 Bates Ridge Apt. 001 Port Rayborough, ID 35756",75.34,2453.1,16.13,31253.85,USD,2025-01-24T13:32:03.033944,2025-01-25T13:32:03.033944,28859.96
19963267,462450,2025-06-01T19:18:14.498003,Completed,Bank Transfer,"917 Davis Common North Alyssa, TN 31735","7703 Nicole Fields Michaelberg, ME 05605",0.0,924.24,24.65,11822.31,CAD,2025-06-01T19:18:14.498003,2025-06-02T19:18:14.498003,10873.42
19963304,433549,2023-08-20T16:53:37.529901,Completed,Cash on Delivery,"354 Harding Point Suite 298 East Melindaland, PW 18622","79775 Jenna Dale Adrianville, NV 74212",84.27,2760.5,27.88,33866.32,GBP,2023-08-20T16:53:37.529901,2023-08-23T16:53:37.529901,32476.46
19963336,400046,2025-07-08T07:47:55.632015,Processing,PayPal,"574 Woods Roads Apt. 379 West Sarahchester, AS 99939","908 Caleb Junctions Suite 585 West Joshuatown, WY 33121",0.0,1422.34,14.98,18114.14,USD,2025-07-08T07:47:55.632015,2025-07-15T07:47:55.632015,16733.39
19963346,438312,2025-07-09T06:16:23.683760,Processing,PayPal,USNV Ortiz FPO AP 53105,USNS Winters FPO AP 54578,0.0,1361.19,5.19,17284.98,EUR,2025-07-09T06:16:23.683760,2025-07-16T06:16:23.683760,16014.0
19963354,432030,2025-03-10T02:04:30.892013,Completed,Credit Card,"421 Olson Lodge Apt. 208 Hernandezport, MO 03443","432 Bradford Key Suite 456 Lake Gregoryview, VA 29445",0.0,1010.43,0.29,12898.16,USD,2025-03-10T02:04:30.892013,2025-03-10T02:04:30.892013,11887.44
19963363,409290,2025-04-07T16:47:48.952791,Shipped,PayPal,"48156 Kimberly Forges Suite 241 Feliciamouth, GA 66491","3447 Brown Road Mcdanielfort, CO 18684",0.0,1372.68,23.17,17523.01,USD,2025-04-07T16:47:48.952791,2025-04-09T16:47:48.952791,16149.14
19963382,467192,2025-05-24T18:39:36.621807,Completed,Bank Transfer,"PSC 5877, Box 4068 APO AA 87948","6446 Kathryn Land North Jeremy, AS 16325",0.0,346.37,17.05,4438.32,USD,2025-05-24T18:39:36.621807,2025-05-26T18:39:36.621807,4074.9
19963386,426053,2025-07-10T17:42:01.060405,Completed,PayPal,"9119 Murphy Road Apt. 844 North David, MD 02759","280 Taylor Avenue Richardsonside, CO 97120",84.05,278.39,28.61,3498.15,GBP,2025-07-10T17:42:01.060405,2025-07-15T17:42:01.060405,3275.2
19963393,473162,2023-05-20T04:41:59.392962,Completed,Debit Card,"4015 Shawn Expressway Turnerview, ND 74679","01058 Smith Roads Apt. 711 Rodneymouth, LA 50087",28.85,835.11,38.06,10559.25,USD,2023-05-20T04:41:59.392962,2023-05-24T04:41:59.392962,9824.84
19963397,499007,2025-07-09T06:47:40.587753,Processing,PayPal,"1635 Martinez Spurs Suite 343 Davidfurt, MT 97014","711 Garcia Road Suite 281 Josephtown, AR 53153",89.5,1336.05,14.59,16825.58,USD,2025-07-09T06:47:40.587753,2025-07-13T06:47:40.587753,15718.26
19963405,482369,2024-03-25T06:31:35.841173,Shipped,Bank Transfer,"754 Barker Crescent Apt. 824 North Natashaside, AK 99472","0164 Stephanie Lock Apt. 933 New Patrickmouth, OH 18990",0.55,1472.45,7.73,16934.15,USD,2024-03-25T06:31:35.841173,2024-03-28T06:31:35.841173,17322.989999999998
19963441,440886,2025-06-05T16:17:56.572896,Completed,PayPal,"27613 Baker Drives East Nicole, GA 98766","537 Le View North Cynthiaview, IN 57179",52.27,1685.93,13.98,21065.61,USD,2025-06-05T16:17:56.572896,2025-06-07T16:17:56.572896,19834.52
19963442,452041,2024-08-22T13:17:28.129608,Processing,Cash on Delivery,"3707 Harvey Track New Isaiahview, VT 50636","2398 Tyler Cliffs Apt. 366 Millerview, ND 73913",0.0,1225.22,33.48,14569.25,GBP,2024-08-22T13:17:28.129608,2024-08-23T13:17:28.129608,14414.4
19963470,449607,2025-03-02T03:34:55.629469,Completed,Credit Card,"636 Joseph Estates Suite 209 Craigland, WA 25732",USNS Mccall FPO AA 73242,0.0,153.17,38.78,1852.56,USD,2025-03-02T03:34:55.629469,2025-03-07T03:34:55.629469,1802.02
19963490,413838,2024-07-13T15:35:16.288385,Shipped,Bank Transfer,"1751 Taylor Manors Mckeefort, MI 51177","4096 Erik Knolls Apt. 697 North Tylerfort, DC 62107",0.0,1529.32,31.57,19445.57,USD,2024-07-13T15:35:16.288385,2024-07-14T15:35:16.288385,17992.010000000002
19963498,436052,2024-07-27T09:38:10.752151,Completed,PayPal,"2037 Earl Club New Jasonchester, HI 01868","314 Christopher Turnpike South Lucas, NH 12631",0.0,1591.94,11.03,19405.11,GBP,2024-07-27T09:38:10.752151,2024-08-02T09:38:10.752151,18728.7
19963501,463930,2024-10-10T14:22:14.539791,Shipped,Bank Transfer,"118 Vasquez Plaza Suite 380 Katherineville, RI 32894","495 Jared Causeway West Jenniferside, NH 34496",0.0,3480.78,23.87,43320.1,USD,2024-10-10T14:22:14.539791,2024-10-12T14:22:14.539791,40950.36000000001
19963513,418568,2023-06-27T01:34:18.973079,Completed,Credit Card,"516 Patricia Village West David, MN 74277","07145 Lopez Greens Suite 208 Thomasland, MI 56827",0.0,71.73,20.44,936.07,USD,2023-06-27T01:34:18.973079,2023-07-01T01:34:18.973079,843.9000000000001
19963522,477009,2024-02-28T04:12:09.616540,Completed,Digital Wallet,"32111 Lauren Estate Suite 139 South Christopherview, ID 01517","30259 Ferrell Tunnel Apt. 275 South Terry, AS 94169",0.0,1043.02,16.98,13330.88,GBP,2024-02-28T04:12:09.616540,2024-02-28T04:12:09.616540,12270.88
19963529,464720,2024-11-03T02:15:11.379423,Completed,Credit Card,"682 Miller Island South Rachel, VT 50238","1846 Neal Estates New Amytown, ID 31124",0.0,1622.86,36.38,19807.6,USD,2024-11-03T02:15:11.379423,2024-11-09T02:15:11.379423,19092.5
19963550,456256,2025-07-05T00:22:00.464968,Completed,Credit Card,"66522 Krystal Crest Chadfurt, NV 74789","5150 Rachel Fork Apt. 710 Stephaniechester, NM 58064",0.0,1278.62,1.19,16226.11,CAD,2025-07-05T00:22:00.464968,2025-07-09T00:22:00.464968,15042.56
19963551,474582,2025-06-24T06:45:30.344426,Completed,Bank Transfer,"64850 Tara Prairie Suite 069 East Patriciaburgh, DC 54607","0660 Natalie Mountain Suite 391 Cantrellhaven, VA 49203",73.13,2299.45,11.09,25557.18,GBP,2025-06-24T06:45:30.344426,2025-06-30T06:45:30.344426,27052.36
19963566,453977,2024-02-08T02:03:46.854428,Completed,PayPal,"61410 Lynch View Suite 293 New Tannerland, GU 26445","999 Alexis Stravenue East Danielleside, DC 15267",0.0,2159.93,48.7,27619.63,GBP,2024-02-08T02:03:46.854428,2024-02-09T02:03:46.854428,25411.0
19963567,448318,2024-01-07T14:30:06.863399,Shipped,Bank Transfer,"968 Brock Mountains East Jennifer, WA 78011","34556 Robert Junction Apt. 732 Vanessaburgh, PA 46117",99.34,566.77,3.05,7082.73,USD,2024-01-07T14:30:06.863399,2024-01-09T14:30:06.863399,6667.93
